YearOfBirth,Name,Sex,Number
2002,Charmaine,F,49
2002,Deidra,F,49
2002,Dominque,F,49
2002,Elisheva,F,49
2002,Geena,F,49
2002,Giavonna,F,49
2002,Jabria,F,49
2002,Jadin,F,49
2002,Jai,F,49
2002,Jannet,F,49
2002,Jaymie,F,49
2002,Julieann,F,49
2002,Kacee,F,49
2002,Kaija,F,49
2002,Kaitlynne,F,49
2002,Kalin,F,49
2002,Karena,F,49
2002,Krystina,F,49
2002,Lashay,F,49
2002,Lilyann,F,49
2002,Loryn,F,49
2002,Mecca,F,49
2002,Nakiyah,F,49
2002,Nanci,F,49
2002,Penny,F,49
2002,Risa,F,49
2002,Shamari,F,49
2002,Sol,F,49
2002,Suzette,F,49
2002,Takira,F,49
2002,Taylee,F,49
2002,Teri,F,49
2002,Vania,F,49
2002,Yana,F,49
2002,Zakiyah,F,49
2002,Aaliah,F,48
2002,Alandra,F,48
2002,Amberlyn,F,48
2002,Ameera,F,48
2002,Angeli,F,48
2002,Annalyse,F,48
2002,Anyia,F,48
2002,Arleen,F,48
2002,Bailie,F,48
2002,Cambrie,F,48
2002,Chasidy,F,48
2002,Crista,F,48
2002,Daysi,F,48
2002,Daysia,F,48
2002,Fatou,F,48
2002,Ishika,F,48
2002,Jaileen,F,48
2002,Janyah,F,48
2002,Joni,F,48
2002,Jose,F,48
2002,Joycelyn,F,48
2002,Jozlyn,F,48
2002,Kambria,F,48
2002,Kamia,F,48
2002,Kasie,F,48
2002,Kayce,F,48
2002,Keirra,F,48
2002,Lakota,F,48
2002,Lillyan,F,48
2002,Luci,F,48
2002,Maryanne,F,48
2002,Megha,F,48
2002,Melena,F,48
2002,Mimi,F,48
2002,Molli,F,48
2002,Morghan,F,48
2002,Nala,F,48
2002,Reegan,F,48
2002,Reghan,F,48
2002,Ricki,F,48
2002,Samatha,F,48
2002,Shaindy,F,48
2002,Shalynn,F,48
2002,Sinai,F,48
2002,Sindy,F,48
2002,Sonali,F,48
2002,Tai,F,48
2002,Takiyah,F,48
2002,Tamira,F,48
2002,Taniah,F,48
2002,Thaily,F,48
2002,Tykeria,F,48
2002,Zenaida,F,48
2002,Aaniyah,F,47
2002,Adora,F,47
2002,Ayiana,F,47
2002,Bracha,F,47
2002,Brina,F,47
2002,Briyanna,F,47
2002,Carsen,F,47
2002,Celest,F,47
2002,Courtnie,F,47
2002,Elexus,F,47
2002,Francheska,F,47
2002,Janelly,F,47
2002,Janey,F,47
2002,Jayci,F,47
2002,Jenica,F,47
2002,Kaden,F,47
2002,Karyn,F,47
2002,Kinzie,F,47
2002,Love,F,47
2002,Magen,F,47
2002,Maiah,F,47
2002,Manar,F,47
2002,Maricarmen,F,47
2002,Neena,F,47
2002,Payge,F,47
2002,Rayann,F,47
2002,Stormi,F,47
2002,Takayla,F,47
2002,Teya,F,47
2002,Thais,F,47
2002,Theodora,F,47
2002,Trenity,F,47
2002,Yakira,F,47
2002,Yamilex,F,47
2002,Zeinab,F,47
2002,Ainslee,F,46
2002,Arlyn,F,46
2002,Baily,F,46
2002,Breyonna,F,46
2002,Chenoa,F,46
2002,Damya,F,46
2002,Daviana,F,46
2002,Erynn,F,46
2002,Haiden,F,46
2002,Harli,F,46
2002,Irina,F,46
2002,Jaclynn,F,46
2002,Janiece,F,46
2002,Jenin,F,46
2002,Joshua,F,46
2002,Kaelee,F,46
2002,Katey,F,46
2002,Keagan,F,46
2002,Keilani,F,46
2002,Lakia,F,46
2002,Leela,F,46
2002,Malky,F,46
2002,Marli,F,46
2002,Meah,F,46
2002,Melony,F,46
2002,Naima,F,46
2002,Nila,F,46
2002,Nisa,F,46
2002,Nohemi,F,46
2002,Ravin,F,46
2002,Seirra,F,46
2002,Shamia,F,46
2002,Sheena,F,46
2002,Siarra,F,46
2002,Sumaya,F,46
2002,Taegan,F,46
2002,Talisha,F,46
2002,Tova,F,46
2002,Tyliyah,F,46
2002,Yehudis,F,46
2002,Zakia,F,46
2002,Abria,F,45
2002,Aeryn,F,45
2002,Ahna,F,45
2002,Aislin,F,45
2002,Alexyss,F,45
2002,Aleya,F,45
2002,Alyce,F,45
2002,Anamarie,F,45
2002,Anthony,F,45
2002,Ariane,F,45
2002,Avigail,F,45
2002,Cassidi,F,45
2002,Cera,F,45
2002,Chante,F,45
2002,Clarisse,F,45
2002,Courtnee,F,45
2002,Damia,F,45
2002,Elisia,F,45
2002,Eloisa,F,45
2002,Emi,F,45
2002,Emilly,F,45
2002,Estephany,F,45
2002,Faviola,F,45
2002,Faythe,F,45
2002,Freya,F,45
2002,Jamaria,F,45
2002,Johnae,F,45
2002,Kamilah,F,45
2002,Katerin,F,45
2002,Kenadi,F,45
2002,Kendell,F,45
2002,Kimani,F,45
2002,Kyle,F,45
2002,Leilany,F,45
2002,Leora,F,45
2002,Mackinzie,F,45
2002,Mahnoor,F,45
2002,Marbella,F,45
2002,Mariajose,F,45
2002,Marygrace,F,45
2002,Mayeli,F,45
2002,Micheala,F,45
2002,Neva,F,45
2002,Odette,F,45
2002,Rori,F,45
2002,Talisa,F,45
2002,Tapanga,F,45
2002,Vada,F,45
2002,Venessa,F,45
2002,Zaina,F,45
2002,Zena,F,45
2002,Aide,F,44
2002,Ajla,F,44
2002,Aleesha,F,44
2002,Alyssah,F,44
2002,Amarie,F,44
2002,Amoni,F,44
2002,Aniston,F,44
2002,Aoife,F,44
2002,Ashari,F,44
2002,Audree,F,44
2002,Ceara,F,44
2002,Delany,F,44
2002,Destanee,F,44
2002,Dream,F,44
2002,Isadora,F,44
2002,Jalia,F,44
2002,Janea,F,44
2002,Janett,F,44
2002,Janis,F,44
2002,Jaydah,F,44
2002,Jaylan,F,44
2002,Jori,F,44
2002,Joslin,F,44
2002,Kamri,F,44
2002,Kateri,F,44
2002,Kolby,F,44
2002,Krystin,F,44
2002,Liv,F,44
2002,Marrissa,F,44
2002,Marybeth,F,44
2002,Maycie,F,44
2002,Naomy,F,44
2002,Nidia,F,44
2002,Nuvia,F,44
2002,Paiton,F,44
2002,Rayonna,F,44
2002,Rosaura,F,44
2002,Samone,F,44
2002,Shakiya,F,44
2002,Shanel,F,44
2002,Somer,F,44
2002,Sumer,F,44
2002,Yanely,F,44
2002,Yoselyn,F,44
2002,Aaliya,F,43
2002,Alexas,F,43
2002,Aleyna,F,43
2002,Allena,F,43
2002,Alyanna,F,43
2002,Amberlee,F,43
2002,Amyia,F,43
2002,Anali,F,43
2002,Analia,F,43
2002,Arlin,F,43
2002,Carolynn,F,43
2002,Cassia,F,43
2002,Cesia,F,43
2002,Charleigh,F,43
2002,Collette,F,43
2002,Connor,F,43
2002,Desaray,F,43
2002,Georgette,F,43
2002,Hawa,F,43
2002,Ila,F,43
2002,Ivon,F,43
2002,Jakeria,F,43
2002,Jamilah,F,43
2002,Jenni,F,43
2002,Kailin,F,43
2002,Kearstin,F,43
2002,Kloie,F,43
2002,Kylia,F,43
2002,Laryssa,F,43
2002,Mackenzy,F,43
2002,Magan,F,43
2002,Maraya,F,43
2002,Olive,F,43
2002,Raechel,F,43
2002,Roxy,F,43
2002,Sadia,F,43
2002,Sammi,F,43
2002,Shante,F,43
2002,Shyan,F,43
2002,Tamaya,F,43
2002,Tashanti,F,43
2002,Zaniah,F,43
2002,Aaron,F,42
2002,Alizah,F,42
2002,Alysse,F,42
2002,Ameerah,F,42
2002,Blaire,F,42
2002,Briahna,F,42
2002,Carrigan,F,42
2002,Davia,F,42
2002,Denice,F,42
2002,Desarae,F,42
2002,Evelina,F,42
2002,Heba,F,42
2002,Imogen,F,42
2002,Ina,F,42
2002,Inaya,F,42
2002,Issabella,F,42
2002,Jeanine,F,42
2002,Jnaya,F,42
2002,Joely,F,42
2002,Kalissa,F,42
2002,Karol,F,42
2002,Karrie,F,42
2002,Kathryne,F,42
2002,Katiana,F,42
2002,Keyera,F,42
2002,Kiely,F,42
2002,Laynee,F,42
2002,Lee,F,42
2002,Mackensie,F,42
2002,Maja,F,42
2002,Marcy,F,42
2002,Marsha,F,42
2002,Mckenzy,F,42
2002,Meghna,F,42
2002,Melonie,F,42
2002,Mica,F,42
2002,Montanna,F,42
2002,Morelia,F,42
2002,Rebekka,F,42
2002,Ritika,F,42
2002,Safia,F,42
2002,September,F,42
2002,Shari,F,42
2002,Stephania,F,42
2002,Taiya,F,42
2002,Talitha,F,42
2002,Teah,F,42
2002,Wendi,F,42
2002,Zarria,F,42
2002,Adelynn,F,41
2002,Aixa,F,41
2002,Alexsis,F,41
2002,Alizae,F,41
2002,Alyana,F,41
2002,Anisah,F,41
2002,Anniston,F,41
2002,Ariona,F,41
2002,Arwen,F,41
2002,Audry,F,41
2002,Bibiana,F,41
2002,Caliyah,F,41
2002,Cammie,F,41
2002,Caren,F,41
2002,Charissa,F,41
2002,Cherie,F,41
2002,Dakotah,F,41
2002,Dyanna,F,41
2002,Emaleigh,F,41
2002,Emmily,F,41
2002,Honor,F,41
2002,Imelda,F,41
2002,Jacob,F,41
2002,Jalah,F,41
2002,Janyia,F,41
2002,Jolynn,F,41
2002,Jonae,F,41
2002,Joselynn,F,41
2002,Jozie,F,41
2002,Kamaya,F,41
2002,Katerine,F,41
2002,Kayci,F,41
2002,Keyaira,F,41
2002,Lamia,F,41
2002,Lanae,F,41
2002,Lania,F,41
2002,Madisson,F,41
2002,Mariaelena,F,41
2002,Marielena,F,41
2002,Maryanna,F,41
2002,Mckinsey,F,41
2002,Morgyn,F,41
2002,Muna,F,41
2002,Nasya,F,41
2002,Noah,F,41
2002,Porsha,F,41
2002,Preslee,F,41
2002,Rashel,F,41
2002,Rawan,F,41
2002,Reaghan,F,41
2002,Rosalina,F,41
2002,Samirah,F,41
2002,Sativa,F,41
2002,Shamaria,F,41
2002,Shanyia,F,41
2002,Shariah,F,41
2002,Teasia,F,41
2002,Teegan,F,41
2002,Toby,F,41
2002,Vannessa,F,41
2002,Zhane,F,41
2002,Zharia,F,41
2002,Aalyiah,F,40
2002,Adalyn,F,40
2002,Alley,F,40
2002,Anakaren,F,40
2002,Analy,F,40
2002,Andreya,F,40
2002,Aolani,F,40
2002,Arizona,F,40
2002,Ashlea,F,40
2002,Aviva,F,40
2002,Bayli,F,40
2002,Briseyda,F,40
2002,Carisa,F,40
2002,Citlally,F,40
2002,Daisey,F,40
2002,Daryn,F,40
2002,Devora,F,40
2002,Emonie,F,40
2002,Evette,F,40
2002,Fannie,F,40
2002,Gracy,F,40
2002,Harmoni,F,40
2002,Haylea,F,40
2002,Helene,F,40
2002,Jacquelyne,F,40
2002,Jadan,F,40
2002,Jaidah,F,40
2002,Jarely,F,40
2002,Jazzmyn,F,40
2002,Jelena,F,40
2002,Jesus,F,40
2002,Jetta,F,40
2002,Jilian,F,40
2002,Jubilee,F,40
2002,Kadee,F,40
2002,Kadyn,F,40
2002,Kaiden,F,40
2002,Kamiya,F,40
2002,Karishma,F,40
2002,Karlyn,F,40
2002,Kiani,F,40
2002,Kiona,F,40
2002,Kyndra,F,40
2002,Laiken,F,40
2002,Layna,F,40
2002,Mackenzee,F,40
2002,Magda,F,40
2002,Makyah,F,40
2002,Mariafernanda,F,40
2002,Maylee,F,40
2002,Meleah,F,40
2002,Misha,F,40
2002,Morganne,F,40
2002,Nawal,F,40
2002,Nayelis,F,40
2002,Nykia,F,40
2002,Osiris,F,40
2002,Reva,F,40
2002,Roma,F,40
2002,Rosalind,F,40
2002,Shakera,F,40
2002,Talaya,F,40
2002,Tarah,F,40
2002,Tobi,F,40
2002,Tylee,F,40
2002,Vienna,F,40
2002,Aaliyha,F,39
2002,Adalia,F,39
2002,Adelia,F,39
2002,Alexya,F,39
2002,Andreana,F,39
2002,Ashna,F,39
2002,Capri,F,39
2002,Cassondra,F,39
2002,Cathrine,F,39
2002,Chantell,F,39
2002,Corin,F,39
2002,Dacey,F,39
2002,Danaya,F,39
2002,Danitza,F,39
2002,Destine,F,39
2002,Dyana,F,39
2002,Eesha,F,39
2002,Elijah,F,39
2002,Ellis,F,39
2002,Elma,F,39
2002,Emelin,F,39
2002,Gabriell,F,39
2002,Gena,F,39
2002,Heavenlee,F,39
2002,Hennessy,F,39
2002,Isamar,F,39
2002,Jacklynn,F,39
2002,Jakhia,F,39
2002,Jamyia,F,39
2002,Jasleen,F,39
2002,Jazlin,F,39
2002,Jenaya,F,39
2002,Josilyn,F,39
2002,Justus,F,39
2002,Kalysta,F,39
2002,Kamara,F,39
2002,Kenlee,F,39
2002,Kezia,F,39
2002,Kodie,F,39
2002,Lacee,F,39
2002,Leeanne,F,39
2002,Lessly,F,39
2002,Lezly,F,39
2002,Lisandra,F,39
2002,Lovely,F,39
2002,Luana,F,39
2002,Lyndsie,F,39
2002,Maite,F,39
2002,Makaiya,F,39
2002,Mansi,F,39
2002,Maryelizabeth,F,39
2002,Nandini,F,39
2002,Nevada,F,39
2002,Nichelle,F,39
2002,Nicholas,F,39
2002,Rebekkah,F,39
2002,Saida,F,39
2002,Samiah,F,39
2002,Sejal,F,39
2002,Shakia,F,39
2002,Shantal,F,39
2002,Shaylen,F,39
2002,Shelley,F,39
2002,Sole,F,39
2002,Taisha,F,39
2002,Yailin,F,39
2002,Addy,F,38
2002,Alesandra,F,38
2002,Analee,F,38
2002,Andriana,F,38
2002,Azalia,F,38
2002,Berkley,F,38
2002,Brady,F,38
2002,Brittanie,F,38
2002,Briyana,F,38
2002,Cerenity,F,38
2002,Chynna,F,38
2002,Cristiana,F,38
2002,Danelle,F,38
2002,Daniel,F,38
2002,Daniele,F,38
2002,David,F,38
2002,Dionne,F,38
2002,Gianella,F,38
2002,Gladis,F,38
2002,Graceanne,F,38
2002,Harriet,F,38
2002,Illiana,F,38
2002,Jakyla,F,38
2002,Juliza,F,38
2002,Kaelah,F,38
2002,Kallista,F,38
2002,Kalyssa,F,38
2002,Kayanna,F,38
2002,Keli,F,38
2002,Kenedi,F,38
2002,Keondra,F,38
2002,Khyla,F,38
2002,Kiandra,F,38
2002,Kindra,F,38
2002,Lexington,F,38
2002,Leyna,F,38
2002,Lizzie,F,38
2002,Makalah,F,38
2002,Makeda,F,38
2002,Mallori,F,38
2002,Maricella,F,38
2002,Maris,F,38
2002,Matilyn,F,38
2002,Maylin,F,38
2002,Meena,F,38
2002,Mitzi,F,38
2002,Muriel,F,38
2002,Naja,F,38
2002,Nakhia,F,38
2002,Nena,F,38
2002,Niara,F,38
2002,Nika,F,38
2002,Nikia,F,38
2002,Nyia,F,38
2002,Nyree,F,38
2002,Opal,F,38
2002,Raeanne,F,38
2002,Raizel,F,38
2002,Ramsey,F,38
2002,Raylynn,F,38
2002,Reanne,F,38
2002,Romina,F,38
2002,Roni,F,38
2002,Saba,F,38
2002,Saskia,F,38
2002,Shailyn,F,38
2002,Sinead,F,38
2002,Taliya,F,38
2002,Tiani,F,38
2002,Tiyanna,F,38
2002,Trystan,F,38
2002,Tyeisha,F,38
2002,Xena,F,38
2002,Adrionna,F,37
2002,Aleeyah,F,37
2002,Alexes,F,37
2002,Amiracle,F,37
2002,Anjelina,F,37
2002,Antionette,F,37
2002,Arlett,F,37
2002,Arushi,F,37
2002,Ashlen,F,37
2002,Brailey,F,37
2002,Briann,F,37
2002,Brienna,F,37
2002,Brylie,F,37
2002,Candelaria,F,37
2002,Cayley,F,37
2002,Chanell,F,37
2002,Chayla,F,37
2002,Darci,F,37
2002,Ekaterina,F,37
2002,Ethan,F,37
2002,Fanny,F,37
2002,Halima,F,37
2002,Hanan,F,37
2002,Hannia,F,37
2002,Iqra,F,37
2002,Italy,F,37
2002,Jacquline,F,37
2002,Jalene,F,37
2002,Jameria,F,37
2002,Jissel,F,37
2002,Kaleena,F,37
2002,Karalyn,F,37
2002,Keaton,F,37
2002,Krislyn,F,37
2002,Lanya,F,37
2002,Laynie,F,37
2002,Lillyana,F,37
2002,Maison,F,37
2002,Marleny,F,37
2002,Marlin,F,37
2002,Maysa,F,37
2002,Medina,F,37
2002,Meya,F,37
2002,Moncerrat,F,37
2002,Myrna,F,37
2002,Paulette,F,37
2002,Raizy,F,37
2002,Raychel,F,37
2002,Samari,F,37
2002,Sarahy,F,37
2002,Serafina,F,37
2002,Shamara,F,37
2002,Shanyah,F,37
2002,Tiona,F,37
2002,Yaneth,F,37
2002,Ysabel,F,37
2002,Zariyah,F,37
2002,Zia,F,37
2002,Aarushi,F,36
2002,Aishwarya,F,36
2002,Alessa,F,36
2002,Allisa,F,36
2002,Amity,F,36
2002,Anabell,F,36
2002,Anaiyah,F,36
2002,Angelyna,F,36
2002,Anoushka,F,36
2002,Anslee,F,36
2002,Apryl,F,36
2002,Ariya,F,36
2002,Aziza,F,36
2002,Bentley,F,36
2002,Cidney,F,36
2002,Claira,F,36
2002,Cristy,F,36
2002,Dacia,F,36
2002,Diamonique,F,36
2002,Ellee,F,36
2002,Emmanuelle,F,36
2002,Erinn,F,36
2002,Georgiana,F,36
2002,Haya,F,36
2002,Henna,F,36
2002,Jemma,F,36
2002,Jerika,F,36
2002,Jewels,F,36
2002,Joselyne,F,36
2002,Josi,F,36
2002,Journie,F,36
2002,Joya,F,36
2002,Jude,F,36
2002,Julyssa,F,36
2002,Kaeley,F,36
2002,Kasi,F,36
2002,Kathya,F,36
2002,Kelcey,F,36
2002,Kennia,F,36
2002,Kenyatta,F,36
2002,Laniyah,F,36
2002,Latrice,F,36
2002,Marilu,F,36
2002,Matea,F,36
2002,Meghann,F,36
2002,Muskan,F,36
2002,Myracle,F,36
2002,Nadeen,F,36
2002,Nakiah,F,36
2002,Nana,F,36
2002,Nayelie,F,36
2002,Netanya,F,36
2002,Nicol,F,36
2002,Preslie,F,36
2002,Raegen,F,36
2002,Raeleigh,F,36
2002,Rosalee,F,36
2002,Sahana,F,36
2002,Saydee,F,36
2002,Seven,F,36
2002,Siri,F,36
2002,Syeda,F,36
2002,Taia,F,36
2002,Tajanae,F,36
2002,Tasneem,F,36
2002,Teryn,F,36
2002,Tirzah,F,36
2002,Tykia,F,36
2002,Violette,F,36
2002,Yoseline,F,36
2002,Yuliza,F,36
2002,Zayna,F,36
2002,Zaynab,F,36
2002,Abbygale,F,35
2002,Agustina,F,35
2002,Aiko,F,35
2002,Alisyn,F,35
2002,Amrita,F,35
2002,Anica,F,35
2002,Annagrace,F,35
2002,Aranza,F,35
2002,Arieanna,F,35
2002,Ariyah,F,35
2002,Ashten,F,35
2002,Ashtin,F,35
2002,Ayonna,F,35
2002,Calyn,F,35
2002,Camren,F,35
2002,Corissa,F,35
2002,Cruz,F,35
2002,Cydnee,F,35
2002,Daelyn,F,35
2002,Danesha,F,35
2002,Daniyah,F,35
2002,Danyel,F,35
2002,Emmi,F,35
2002,Faiga,F,35
2002,Fiza,F,35
2002,Genavieve,F,35
2002,Haneen,F,35
2002,Jamee,F,35
2002,Jamira,F,35
2002,Jamyra,F,35
2002,Jisela,F,35
2002,Jonathan,F,35
2002,Joseph,F,35
2002,Kahlan,F,35
2002,Kathia,F,35
2002,Katina,F,35
2002,Katryna,F,35
2002,Kattie,F,35
2002,Kendyll,F,35
2002,Kirra,F,35
2002,Kylei,F,35
2002,Laela,F,35
2002,Lilibeth,F,35
2002,Lizzette,F,35
2002,Lynnea,F,35
2002,Malayna,F,35
2002,Mallie,F,35
2002,Marcie,F,35
2002,Margie,F,35
2002,Matthew,F,35
2002,Mayte,F,35
2002,Meleny,F,35
2002,Meliza,F,35
2002,Mena,F,35
2002,Phyllis,F,35
2002,Raelee,F,35
2002,Raigan,F,35
2002,Raniya,F,35
2002,Ranya,F,35
2002,Rayanne,F,35
2002,Rida,F,35
2002,Rivers,F,35
2002,Rosalba,F,35
2002,Ryen,F,35
2002,Safiya,F,35
2002,Shakirah,F,35
2002,Shalee,F,35
2002,Shane,F,35
2002,Solana,F,35
2002,Symphony,F,35
2002,Taelyn,F,35
2002,Taija,F,35
2002,Tallulah,F,35
2002,Teonna,F,35
2002,Tesla,F,35
2002,Tya,F,35
2002,Uma,F,35
2002,Wren,F,35
2002,Yuridia,F,35
2002,Yusra,F,35
2002,Zykia,F,35
2002,Abbagail,F,34
2002,Adaline,F,34
2002,Airam,F,34
2002,Akia,F,34
2002,Aleida,F,34
2002,Alida,F,34
2002,Amarah,F,34
2002,Ameena,F,34
2002,Amilia,F,34
2002,Andrianna,F,34
2002,Ashonti,F,34
2002,Briar,F,34
2002,Calysta,F,34
2002,Carlene,F,34
2002,Chaniya,F,34
2002,Charly,F,34
2002,Courtlyn,F,34
2002,Daniya,F,34
2002,Darien,F,34
2002,Deandrea,F,34
2002,Delila,F,34
2002,Devine,F,34
2002,Dezaray,F,34
2002,Edie,F,34
2002,Ellena,F,34
2002,Emari,F,34
2002,Ena,F,34
2002,Falon,F,34
2002,Freedom,F,34
2002,Gaby,F,34
2002,Gionna,F,34
2002,Giovana,F,34
2002,Greer,F,34
2002,Hindy,F,34
2002,Jaia,F,34
2002,Jalena,F,34
2002,Jhoana,F,34
2002,Josselin,F,34
2002,Jourdyn,F,34
2002,Kally,F,34
2002,Katana,F,34
2002,Kathlyn,F,34
2002,Kearra,F,34
2002,Kiernan,F,34
2002,Kierston,F,34
2002,Kionna,F,34
2002,Koryn,F,34
2002,Linette,F,34
2002,Maryellen,F,34
2002,Mickenzie,F,34
2002,Mikenzie,F,34
2002,Nataleigh,F,34
2002,Nicolina,F,34
2002,Nyomi,F,34
2002,Raevyn,F,34
2002,Raygan,F,34
2002,Reba,F,34
2002,Ronnie,F,34
2002,Roslyn,F,34
2002,Rosy,F,34
2002,Sable,F,34
2002,Shai,F,34
2002,Sherri,F,34
2002,Shianna,F,34
2002,Sidra,F,34
2002,Takara,F,34
2002,Takyra,F,34
2002,Tkai,F,34
2002,Tonia,F,34
2002,Tracie,F,34
2002,Varsha,F,34
2002,William,F,34
2002,Wilma,F,34
2002,Yamila,F,34
2002,Yocelin,F,34
2002,Yocelyn,F,34
2002,Zania,F,34
2002,Zarah,F,34
2002,Zitlaly,F,34
2002,Aicha,F,33
2002,Aissatou,F,33
2002,Aleeya,F,33
2002,Aliesha,F,33
2002,Allegra,F,33
2002,Amauri,F,33
2002,Ambrosia,F,33
2002,Angelee,F,33
2002,Angelyn,F,33
2002,Areanna,F,33
2002,Arlet,F,33
2002,Asiyah,F,33
2002,Batsheva,F,33
2002,Bethel,F,33
2002,Cadee,F,33
2002,Carolann,F,33
2002,Ceirra,F,33
2002,Chaney,F,33
2002,Cooper,F,33
2002,Dashia,F,33
2002,Denver,F,33
2002,Deshanti,F,33
2002,Dorothea,F,33
2002,Emaan,F,33
2002,Emmerson,F,33
2002,Fionna,F,33
2002,Hailley,F,33
2002,Iyania,F,33
2002,Iyanla,F,33
2002,Jadeyn,F,33
2002,Jalaya,F,33
2002,Jannette,F,33
2002,Jazelle,F,33
2002,Jiana,F,33
2002,Jlynn,F,33
2002,Joshlyn,F,33
2002,Justin,F,33
2002,Kalaya,F,33
2002,Kania,F,33
2002,Kayana,F,33
2002,Kaysha,F,33
2002,Kaysie,F,33
2002,Keianna,F,33
2002,Kenadie,F,33
2002,Kyasia,F,33
2002,Lailani,F,33
2002,Latia,F,33
2002,Leighanna,F,33
2002,Lejla,F,33
2002,Lennon,F,33
2002,Lexa,F,33
2002,Lynnette,F,33
2002,Lynsie,F,33
2002,Lynzie,F,33
2002,Maddyson,F,33
2002,Mahayla,F,33
2002,Makalia,F,33
2002,Meara,F,33
2002,Minnie,F,33
2002,Mirabella,F,33
2002,Mycah,F,33
2002,Mykah,F,33
2002,Navya,F,33
2002,Naylea,F,33
2002,Parris,F,33
2002,Peggy,F,33
2002,Radhika,F,33
2002,Rio,F,33
2002,Rosamaria,F,33
2002,Roshni,F,33
2002,Rosita,F,33
2002,Rylea,F,33
2002,Sachi,F,33
2002,Sakina,F,33
2002,Saleen,F,33
2002,Seleste,F,33
2002,Selin,F,33
2002,Shamaya,F,33
2002,Sharissa,F,33
2002,Shylee,F,33
2002,Sicily,F,33
2002,Skyelar,F,33
2002,Sutton,F,33
2002,Tailor,F,33
2002,Tamiah,F,33
2002,Triana,F,33
2002,Tylar,F,33
2002,Vanity,F,33
2002,Xandria,F,33
2002,Yovana,F,33
2002,Adalynn,F,32
2002,Alajah,F,32
2002,Amairani,F,32
2002,Amisha,F,32
2002,Anastazia,F,32
2002,Andrew,F,32
2002,Anjolie,F,32
2002,Araseli,F,32
2002,Arisbeth,F,32
2002,Atlantis,F,32
2002,Awa,F,32
2002,Brandon,F,32
2002,Braxton,F,32
2002,Brennah,F,32
2002,Brieana,F,32
2002,Brighton,F,32
2002,Brinkley,F,32
2002,Brinlee,F,32
2002,Calissa,F,32
2002,Carlin,F,32
2002,Carolyne,F,32
2002,Catelynn,F,32
2002,Catriona,F,32
2002,Cheyene,F,32
2002,Cheyenna,F,32
2002,Christi,F,32
2002,Corrie,F,32
2002,Daejah,F,32
2002,Danni,F,32
2002,Darianna,F,32
2002,Darya,F,32
2002,Davida,F,32
2002,Dawson,F,32
2002,Daytona,F,32
2002,Delainey,F,32
2002,Destynee,F,32
2002,Elisabet,F,32
2002,Ezra,F,32
2002,Fraidy,F,32
2002,Gwendalyn,F,32
2002,Harmonie,F,32
2002,Irie,F,32
2002,Jacalyn,F,32
2002,Jaidan,F,32
2002,Jakeline,F,32
2002,Janina,F,32
2002,Jatavia,F,32
2002,Jayana,F,32
2002,Jenise,F,32
2002,Jia,F,32
2002,Juniper,F,32
2002,Kaile,F,32
2002,Kalisha,F,32
2002,Kandis,F,32
2002,Karolyn,F,32
2002,Kasidy,F,32
2002,Kassi,F,32
2002,Kellyn,F,32
2002,Kila,F,32
2002,Kimberli,F,32
2002,Latonya,F,32
2002,Lillith,F,32
2002,Lillyann,F,32
2002,Luca,F,32
2002,Malissa,F,32
2002,Marleen,F,32
2002,Marlo,F,32
2002,Mayerli,F,32
2002,Melyssa,F,32
2002,Milly,F,32
2002,Myriah,F,32
2002,Ophelia,F,32
2002,Raena,F,32
2002,Ramya,F,32
2002,Rhoda,F,32
2002,Rhylee,F,32
2002,Roseanna,F,32
2002,Sabra,F,32
2002,Sallie,F,32
2002,Sandi,F,32
2002,Shaela,F,32
2002,Sharlene,F,32
2002,Shaylene,F,32
2002,Sidnee,F,32
2002,Sirenity,F,32
2002,Sriya,F,32
2002,Tamiyah,F,32
2002,Tyliah,F,32
2002,Uriah,F,32
2002,Valorie,F,32
2002,Vivianne,F,32
2002,Yanelly,F,32
2002,Zamya,F,32
2002,Zitlali,F,32
2002,Adreana,F,31
2002,Ailin,F,31
2002,Antonina,F,31
2002,Anyla,F,31
2002,Arianah,F,31
2002,Arieana,F,31
2002,Aryonna,F,31
2002,Ashantee,F,31
2002,Ashlan,F,31
2002,Augusta,F,31
2002,Avary,F,31
2002,Bianey,F,31
2002,Brandee,F,31
2002,Brinna,F,31
2002,Bristol,F,31
2002,Britta,F,31
2002,Bryanne,F,31
2002,Bryleigh,F,31
2002,Caileigh,F,31
2002,Caira,F,31
2002,Catharine,F,31
2002,Daelynn,F,31
2002,Deidre,F,31
2002,Demya,F,31
2002,Deven,F,31
2002,Devynn,F,31
2002,Diamon,F,31
2002,Elliott,F,31
2002,Ellyn,F,31
2002,Emilyn,F,31
2002,Emina,F,31
2002,Eugenia,F,31
2002,Eveline,F,31
2002,Gentry,F,31
2002,Gisella,F,31
2002,Gissele,F,31
2002,Haidyn,F,31
2002,Hala,F,31
2002,Harleen,F,31
2002,Hinda,F,31
2002,Israel,F,31
2002,Jadelynn,F,31
2002,Jakelin,F,31
2002,Jamari,F,31
2002,James,F,31
2002,Jaslin,F,31
2002,Jayanna,F,31
2002,Jazmen,F,31
2002,Jenavieve,F,31
2002,Joleigh,F,31
2002,Jordann,F,31
2002,Josseline,F,31
2002,Kaitlen,F,31
2002,Kaliya,F,31
2002,Kaori,F,31
2002,Katheryne,F,31
